"key_ID","notification_ID","notification_by_ID","notification_by","notification_by_code","start_date","start_year","end_date","end_year","postponement","comments","count_comments","commission_comment","opinions","count_opinions","commission_opinion"
10000,"TRIS:2005:0324:SE:N",15,"Sweden","SE",2005-07-06,2005,2006-01-09,2006,0,\N,0,0,"Commission",1,1
10001,"TRIS:2005:0325:DE:N",3,"Germany","DE",2005-07-06,2005,2005-10-07,2005,0,\N,0,0,\N,0,0
10002,"TRIS:2005:0326:SE:N",15,"Sweden","SE",2005-07-06,2005,2005-10-07,2005,0,\N,0,0,\N,0,0
10003,"TRIS:2005:0327:DE:N",3,"Germany","DE",2005-07-06,2005,2005-10-07,2005,0,\N,0,0,\N,0,0
10004,"TRIS:2005:0328:NL:N",6,"Netherlands","NL",2005-07-06,2005,2005-10-07,2005,0,\N,0,0,\N,0,0
10005,"TRIS:2005:0329:NL:N",6,"Netherlands","NL",2005-07-07,2005,2005-07-08,2005,0,\N,0,0,\N,0,0
10006,"TRIS:2005:0330:SE:N",15,"Sweden","SE",2005-07-07,2005,2005-10-10,2005,0,\N,0,0,\N,0,0
10007,"TRIS:2005:0331:DE:N",3,"Germany","DE",2005-07-08,2005,2005-10-10,2005,0,\N,0,0,\N,0,0
10008,"TRIS:2005:0332:HU:N",19,"Hungary","HU",2005-07-08,2005,2005-10-10,2005,0,\N,0,0,\N,0,0
10009,"TRIS:2005:0333:DK:N",7,"Denmark","DK",2005-07-08,2005,2005-10-10,2005,0,\N,0,0,\N,0,0
10010,"TRIS:2005:0334:DK:N",7,"Denmark","DK",2005-07-08,2005,2005-10-10,2005,0,"Commission",1,1,\N,0,0
10011,"TRIS:2005:0335:PL:N",23,"Poland","PL",2005-07-08,2005,2005-10-10,2005,0,\N,0,0,\N,0,0
10012,"TRIS:2005:0336:SE:N",15,"Sweden","SE",2005-07-08,2005,2005-10-10,2005,0,\N,0,0,\N,0,0
10013,"TRIS:2005:0337:PL:N",23,"Poland","PL",2005-07-08,2005,2005-10-10,2005,0,"Commission",1,1,\N,0,0
10014,"TRIS:2005:0338:SE:N",15,"Sweden","SE",2005-07-11,2005,2005-10-10,2005,0,\N,0,0,\N,0,0
10015,"TRIS:2005:0339:UK:N",9,"United Kingdom","UK",2005-07-11,2005,2005-10-12,2005,0,\N,0,0,\N,0,0
10016,"TRIS:2005:0340:EL:N",10,"Greece","EL",2005-07-12,2005,2005-10-13,2005,0,\N,0,0,\N,0,0
10017,"TRIS:2005:0341:SE:N",15,"Sweden","SE",2005-07-12,2005,2005-10-13,2005,0,\N,0,0,\N,0,0
10018,"TRIS:2005:0342:SE:N",15,"Sweden","SE",2005-07-12,2005,2005-10-13,2005,0,\N,0,0,\N,0,0
10019,"TRIS:2005:0343:SE:N",15,"Sweden","SE",2005-07-12,2005,2005-10-13,2005,0,\N,0,0,\N,0,0
10020,"TRIS:2005:0344:PL:N",23,"Poland","PL",2005-07-12,2005,2005-10-13,2005,0,"Commission",1,1,\N,0,0
10021,"TRIS:2005:0345:SI:N",25,"Slovenia","SI",2005-07-12,2005,2005-10-13,2005,0,\N,0,0,\N,0,0
10022,"TRIS:2005:0346:CZ:N",17,"Czech Republic","CZ",2005-07-13,2005,2005-10-14,2005,0,\N,0,0,\N,0,0
10023,"TRIS:2005:9035:NO:N",31,"Norway","NO",2005-07-13,2005,2005-10-14,2005,0,\N,0,0,\N,0,0
10024,"TRIS:2005:9036:NO:N",31,"Norway","NO",2005-07-13,2005,2005-10-14,2005,0,\N,0,0,\N,0,0
10025,"TRIS:2005:9037:NO:N",31,"Norway","NO",2005-07-13,2005,2005-10-14,2005,0,"Commission",1,1,\N,0,0
10026,"TRIS:2005:0347:LU:N",5,"Luxembourg","LU",2005-07-14,2005,2005-10-17,2005,0,"Commission, Germany",2,1,\N,0,0
10027,"TRIS:2005:0348:BE:N",1,"Belgium","BE",2005-07-14,2005,2005-10-17,2005,0,\N,0,0,\N,0,0
10028,"TRIS:2005:0349:PL:N",23,"Poland","PL",2005-07-15,2005,2005-10-17,2005,0,\N,0,0,\N,0,0
10029,"TRIS:2005:0350:EL:N",10,"Greece","EL",2005-07-15,2005,2005-10-17,2005,0,\N,0,0,\N,0,0
10030,"TRIS:2005:0351:FR:N",2,"France","FR",2005-07-18,2005,2005-10-19,2005,0,"Commission",1,1,\N,0,0
10031,"TRIS:2005:0352:FR:N",2,"France","FR",2005-07-18,2005,2005-10-19,2005,0,\N,0,0,\N,0,0
10032,"TRIS:2005:0353:DK:N",7,"Denmark","DK",2005-07-18,2005,2005-10-19,2005,0,"Commission",1,1,\N,0,0
10033,"TRIS:2005:0354:DK:N",7,"Denmark","DK",2005-07-18,2005,2005-10-19,2005,0,"Commission",1,1,\N,0,0
10034,"TRIS:2005:0355:FR:N",2,"France","FR",2005-07-18,2005,2005-10-19,2005,0,\N,0,0,\N,0,0
10035,"TRIS:2005:0356:SE:N",15,"Sweden","SE",2005-07-18,2005,2006-01-19,2006,0,\N,0,0,"Commission",1,1
10036,"TRIS:2005:0357:FR:N",2,"France","FR",2005-07-19,2005,2005-10-20,2005,0,\N,0,0,"Ireland",1,0
10037,"TRIS:2005:0358:FR:N",2,"France","FR",2005-07-19,2005,2005-10-20,2005,0,"Commission, Portugal",2,1,\N,0,0
10038,"TRIS:2005:0359:IT:N",4,"Italy","IT",2005-07-19,2005,2005-10-20,2005,0,"Commission, Lithuania, United Kingdom",3,1,\N,0,0
10039,"TRIS:2005:0360:SI:N",25,"Slovenia","SI",2005-07-19,2005,2005-10-20,2005,0,"Commission",1,1,\N,0,0
10040,"TRIS:2005:0361:SI:N",25,"Slovenia","SI",2005-07-19,2005,2005-10-20,2005,0,\N,0,0,\N,0,0
10041,"TRIS:2005:0362:PT:N",11,"Portugal","PT",2005-07-19,2005,2005-08-09,2005,0,\N,0,0,\N,0,0
10042,"TRIS:2005:9038:IS:N",29,"Iceland","IS",2005-07-19,2005,2005-10-21,2005,0,\N,0,0,\N,0,0
10043,"TRIS:2005:0363:PL:N",23,"Poland","PL",2005-07-20,2005,2005-07-21,2005,0,\N,0,0,\N,0,0
10044,"TRIS:2005:0364:NL:N",6,"Netherlands","NL",2005-07-20,2005,2005-10-21,2005,0,"France",1,0,\N,0,0
10045,"TRIS:2005:0365:NL:N",6,"Netherlands","NL",2005-07-20,2005,2005-10-21,2005,0,"Commission",1,1,\N,0,0
10046,"TRIS:2005:0366:UK:N",9,"United Kingdom","UK",2005-07-20,2005,2005-10-21,2005,0,"Germany",1,0,\N,0,0
10047,"TRIS:2005:0367:UK:N",9,"United Kingdom","UK",2005-07-20,2005,2005-10-21,2005,0,\N,0,0,\N,0,0
10048,"TRIS:2005:0368:PL:N",23,"Poland","PL",2005-07-20,2005,2005-10-21,2005,0,"Commission",1,1,\N,0,0
10049,"TRIS:2005:0369:FR:N",2,"France","FR",2005-07-20,2005,2005-10-21,2005,0,\N,0,0,\N,0,0
10050,"TRIS:2005:0370:DE:N",3,"Germany","DE",2005-07-20,2005,2005-10-21,2005,0,\N,0,0,\N,0,0
10051,"TRIS:2005:0371:IT:N",4,"Italy","IT",2005-07-22,2005,2006-01-23,2006,0,"Commission, Czech Republic, France, Slovenia",4,1,"Commission, France",2,1
10052,"TRIS:2005:0372:LT:N",21,"Lithuania","LT",2005-07-22,2005,2006-01-23,2006,0,"Germany",1,0,"Commission",1,1
10053,"TRIS:2005:0373:NL:N",6,"Netherlands","NL",2005-07-22,2005,2005-10-24,2005,0,\N,0,0,\N,0,0
10054,"TRIS:2005:0374:NL:N",6,"Netherlands","NL",2005-07-22,2005,2005-10-24,2005,0,\N,0,0,\N,0,0
10055,"TRIS:2005:0375:AT:N",13,"Austria","AT",2005-07-22,2005,2005-10-24,2005,0,"Commission",1,1,\N,0,0
10056,"TRIS:2005:0376:AT:N",13,"Austria","AT",2005-07-22,2005,2005-10-24,2005,0,\N,0,0,\N,0,0
10057,"TRIS:2005:0377:AT:N",13,"Austria","AT",2005-07-22,2005,2005-10-24,2005,0,\N,0,0,\N,0,0
10058,"TRIS:2005:0378:ES:N",12,"Spain","ES",2005-07-22,2005,2005-10-24,2005,0,\N,0,0,\N,0,0
10059,"TRIS:2005:0379:ES:N",12,"Spain","ES",2005-07-22,2005,2006-01-23,2006,0,"Commission",1,1,"Commission",1,1
10060,"TRIS:2005:9039:NO:N",31,"Norway","NO",2005-07-22,2005,2005-10-24,2005,0,"Commission",1,1,\N,0,0
10061,"TRIS:2005:0380:UK:N",9,"United Kingdom","UK",2005-07-25,2005,2006-01-26,2006,0,"Commission",1,1,"France",1,0
10062,"TRIS:2005:0381:DE:N",3,"Germany","DE",2005-07-25,2005,2005-10-26,2005,0,"Commission",1,1,\N,0,0
10063,"TRIS:2005:0382:UK:N",9,"United Kingdom","UK",2005-07-28,2005,2005-10-28,2005,0,"Commission",1,1,\N,0,0
10064,"TRIS:2005:0383:DK:N",7,"Denmark","DK",2005-07-28,2005,2006-01-30,2006,0,\N,0,0,"France",1,0
10065,"TRIS:2005:0384:DE:N",3,"Germany","DE",2005-07-28,2005,2005-10-31,2005,0,"Commission",1,1,\N,0,0
10066,"TRIS:2005:0385:FR:N",2,"France","FR",2005-07-28,2005,2005-10-31,2005,0,"Commission, Italy",2,1,\N,0,0
10067,"TRIS:2005:0386:UK:N",9,"United Kingdom","UK",2005-07-29,2005,2005-10-31,2005,0,"Commission",1,1,\N,0,0
10068,"TRIS:2005:0387:UK:N",9,"United Kingdom","UK",2005-07-29,2005,2005-10-31,2005,0,\N,0,0,\N,0,0
10069,"TRIS:2005:0388:NL:N",6,"Netherlands","NL",2005-07-29,2005,2005-10-31,2005,0,"Commission",1,1,\N,0,0
10070,"TRIS:2005:0389:UK:N",9,"United Kingdom","UK",2005-08-01,2005,2005-11-02,2005,0,\N,0,0,\N,0,0
10071,"TRIS:2005:0390:DE:N",3,"Germany","DE",2005-08-01,2005,2005-11-02,2005,0,"Commission",1,1,\N,0,0
10072,"TRIS:2005:0391:EE:N",18,"Estonia","EE",2005-08-03,2005,2005-11-04,2005,0,"Commission, Germany",2,1,\N,0,0
10073,"TRIS:2005:0392:FR:N",2,"France","FR",2005-08-04,2005,2005-11-07,2005,0,\N,0,0,\N,0,0
10074,"TRIS:2005:0393:FR:N",2,"France","FR",2005-08-04,2005,2005-11-07,2005,0,\N,0,0,\N,0,0
10075,"TRIS:2005:9040:NO:N",31,"Norway","NO",2005-08-04,2005,2005-11-07,2005,0,\N,0,0,\N,0,0
10076,"TRIS:2005:0394:FR:N",2,"France","FR",2005-08-05,2005,2005-08-22,2005,0,\N,0,0,\N,0,0
10077,"TRIS:2005:0395:DK:N",7,"Denmark","DK",2005-08-05,2005,2005-11-07,2005,0,\N,0,0,\N,0,0
10078,"TRIS:2005:0396:DK:N",7,"Denmark","DK",2005-08-05,2005,2005-08-23,2005,0,\N,0,0,\N,0,0
10079,"TRIS:2005:0397:UK:N",9,"United Kingdom","UK",2005-08-08,2005,2005-11-09,2005,0,\N,0,0,\N,0,0
10080,"TRIS:2005:0398:BE:N",1,"Belgium","BE",2005-08-09,2005,2005-11-10,2005,0,\N,0,0,\N,0,0
10081,"TRIS:2005:0399:DE:N",3,"Germany","DE",2005-08-09,2005,2005-11-10,2005,0,\N,0,0,\N,0,0
10082,"TRIS:2005:0400:DE:N",3,"Germany","DE",2005-08-09,2005,2005-11-10,2005,0,"Commission",1,1,\N,0,0
10083,"TRIS:2005:0401:NL:N",6,"Netherlands","NL",2005-08-09,2005,2005-11-10,2005,0,\N,0,0,\N,0,0
10084,"TRIS:2005:0402:NL:N",6,"Netherlands","NL",2005-08-09,2005,2005-11-10,2005,0,\N,0,0,\N,0,0
10085,"TRIS:2005:0403:DK:N",7,"Denmark","DK",2005-08-10,2005,2005-11-11,2005,0,"Commission, Sweden",2,1,\N,0,0
10086,"TRIS:2005:0404:EE:N",18,"Estonia","EE",2005-08-11,2005,2005-11-14,2005,0,"Commission",1,1,\N,0,0
10087,"TRIS:2005:0405:DK:N",7,"Denmark","DK",2005-08-12,2005,2005-11-14,2005,0,\N,0,0,\N,0,0
10088,"TRIS:2005:0406:SE:N",15,"Sweden","SE",2005-08-15,2005,2005-11-16,2005,0,\N,0,0,\N,0,0
10089,"TRIS:2005:9504:CH:N",32,"Switzerland","CH",2005-08-15,2005,2005-12-01,2005,0,\N,0,0,\N,0,0
10090,"TRIS:2005:9041:NO:N",31,"Norway","NO",2005-08-16,2005,2005-11-14,2005,0,"Commission",1,1,\N,0,0
10091,"TRIS:2005:9042:NO:N",31,"Norway","NO",2005-08-17,2005,2005-11-18,2005,0,\N,0,0,\N,0,0
10092,"TRIS:2005:0407:DE:N",3,"Germany","DE",2005-08-18,2005,2005-11-21,2005,0,\N,0,0,\N,0,0
10093,"TRIS:2005:9043:LI:N",30,"Liechtenstein","LI",2005-08-18,2005,2005-08-19,2005,0,\N,0,0,\N,0,0
10094,"TRIS:2005:9044:LI:N",30,"Liechtenstein","LI",2005-08-18,2005,2005-08-19,2005,0,\N,0,0,\N,0,0
10095,"TRIS:2005:0408:SE:N",15,"Sweden","SE",2005-08-24,2005,2005-11-25,2005,0,\N,0,0,\N,0,0
10096,"TRIS:2005:0409:DE:N",3,"Germany","DE",2005-08-24,2005,2005-11-25,2005,0,\N,0,0,\N,0,0
10097,"TRIS:2005:0410:DE:N",3,"Germany","DE",2005-08-24,2005,2005-11-25,2005,0,\N,0,0,\N,0,0
10098,"TRIS:2005:0411:FR:N",2,"France","FR",2005-08-26,2005,2005-11-28,2005,0,\N,0,0,\N,0,0
10099,"TRIS:2005:0412:FR:N",2,"France","FR",2005-08-26,2005,2005-11-28,2005,0,\N,0,0,\N,0,0
10100,"TRIS:2005:0413:PT:N",11,"Portugal","PT",2005-08-26,2005,2005-11-28,2005,0,\N,0,0,\N,0,0
10101,"TRIS:2005:0414:NL:N",6,"Netherlands","NL",2005-08-29,2005,\N,\N,0,\N,0,0,\N,0,0
10102,"TRIS:2005:0415:IT:N",4,"Italy","IT",2005-08-29,2005,2005-08-29,2005,0,"Spain",1,0,"Germany",1,0
10103,"TRIS:2005:0416:FR:N",2,"France","FR",2005-08-30,2005,2005-11-30,2005,0,\N,0,0,\N,0,0
10104,"TRIS:2005:0417:FR:N",2,"France","FR",2005-08-30,2005,2005-11-30,2005,0,"Commission",1,1,\N,0,0
10105,"TRIS:2005:0418:FR:N",2,"France","FR",2005-08-30,2005,2005-11-30,2005,0,"Commission",1,1,\N,0,0
10106,"TRIS:2005:0419:CZ:N",17,"Czech Republic","CZ",2005-08-31,2005,2005-12-01,2005,0,\N,0,0,\N,0,0
10107,"TRIS:2005:0420:SI:N",25,"Slovenia","SI",2005-08-31,2005,2005-12-01,2005,0,\N,0,0,\N,0,0
10108,"TRIS:2005:0421:LV:N",20,"Latvia","LV",2005-08-31,2005,2005-12-01,2005,0,"Commission",1,1,\N,0,0
10109,"TRIS:2005:0422:IT:N",4,"Italy","IT",2005-09-01,2005,2006-03-02,2006,0,\N,0,0,"Commission",1,1
10110,"TRIS:2005:0423:DE:N",3,"Germany","DE",2005-09-01,2005,\N,\N,0,\N,0,0,\N,0,0
10111,"TRIS:2005:0424:DE:N",3,"Germany","DE",2005-09-02,2005,2006-03-03,2006,0,\N,0,0,"Commission",1,1
10112,"TRIS:2005:0425:AT:N",13,"Austria","AT",2005-09-02,2005,2005-09-05,2005,0,\N,0,0,\N,0,0
10113,"TRIS:2005:0426:CZ:N",17,"Czech Republic","CZ",2005-09-02,2005,2006-03-03,2006,0,"Commission, France, Poland, Slovakia",4,1,"Commission, Slovenia, Spain",3,1
10114,"TRIS:2005:0427:IT:N",4,"Italy","IT",2005-09-02,2005,2005-12-05,2005,0,"Commission",1,1,\N,0,0
10115,"TRIS:2005:0428:UK:N",9,"United Kingdom","UK",2005-09-02,2005,2005-12-05,2005,0,"Netherlands",1,0,\N,0,0
10116,"TRIS:2005:0429:UK:N",9,"United Kingdom","UK",2005-09-02,2005,2005-12-05,2005,0,"Germany, Netherlands",2,0,\N,0,0
10117,"TRIS:2005:0430:UK:N",9,"United Kingdom","UK",2005-09-02,2005,2005-12-05,2005,0,"Netherlands",1,0,\N,0,0
10118,"TRIS:2005:0431:UK:N",9,"United Kingdom","UK",2005-09-02,2005,2005-12-05,2005,0,"Netherlands",1,0,\N,0,0
10119,"TRIS:2005:0432:UK:N",9,"United Kingdom","UK",2005-09-02,2005,2005-12-05,2005,0,\N,0,0,\N,0,0
10120,"TRIS:2005:0433:UK:N",9,"United Kingdom","UK",2005-09-02,2005,2005-12-05,2005,0,\N,0,0,\N,0,0
10121,"TRIS:2005:0434:UK:N",9,"United Kingdom","UK",2005-09-02,2005,2005-12-05,2005,0,"Germany",1,0,\N,0,0
10122,"TRIS:2005:0435:UK:N",9,"United Kingdom","UK",2005-09-02,2005,2005-12-05,2005,0,"Germany",1,0,\N,0,0
10123,"TRIS:2005:0436:UK:N",9,"United Kingdom","UK",2005-09-02,2005,2005-12-05,2005,0,"Germany",1,0,\N,0,0
10124,"TRIS:2005:0437:UK:N",9,"United Kingdom","UK",2005-09-02,2005,2005-12-05,2005,0,"Germany",1,0,\N,0,0
10125,"TRIS:2005:0438:UK:N",9,"United Kingdom","UK",2005-09-02,2005,2005-12-05,2005,0,\N,0,0,\N,0,0
10126,"TRIS:2005:0439:UK:N",9,"United Kingdom","UK",2005-09-05,2005,2005-12-05,2005,0,\N,0,0,\N,0,0
10127,"TRIS:2005:0440:UK:N",9,"United Kingdom","UK",2005-09-05,2005,2005-12-06,2005,0,"Commission",1,1,\N,0,0
10128,"TRIS:2005:0441:LT:N",21,"Lithuania","LT",2005-09-05,2005,2006-03-06,2006,0,\N,0,0,"Commission",1,1
10129,"TRIS:2005:0442:FR:N",2,"France","FR",2005-09-05,2005,2006-03-06,2006,0,"Sweden",1,0,"Commission",1,1
10130,"TRIS:2005:0443:HU:N",19,"Hungary","HU",2005-09-05,2005,2005-12-06,2005,0,\N,0,0,\N,0,0
10131,"TRIS:2005:0444:DK:N",7,"Denmark","DK",2005-09-06,2005,2005-12-07,2005,0,\N,0,0,\N,0,0
10132,"TRIS:2005:9505:CH:N",32,"Switzerland","CH",2005-09-06,2005,2005-12-07,2005,0,"Commission",1,1,\N,0,0
10133,"TRIS:2005:9506:CH:N",32,"Switzerland","CH",2005-09-06,2005,2005-12-07,2005,0,\N,0,0,\N,0,0
10134,"TRIS:2005:0445:UK:N",9,"United Kingdom","UK",2005-09-07,2005,2005-12-08,2005,0,"Commission",1,1,\N,0,0
10135,"TRIS:2005:0446:SK:N",24,"Slovakia","SK",2005-09-08,2005,2006-03-09,2006,0,"Austria",1,0,"Commission",1,1
10136,"TRIS:2005:0447:UK:N",9,"United Kingdom","UK",2005-09-08,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10137,"TRIS:2005:0448:UK:N",9,"United Kingdom","UK",2005-09-08,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10138,"TRIS:2005:0449:DE:N",3,"Germany","DE",2005-09-08,2005,2006-03-09,2006,0,"France",1,0,"Austria",1,0
10139,"TRIS:2005:9045:NO:N",31,"Norway","NO",2005-09-08,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10140,"TRIS:2005:0450:SE:N",15,"Sweden","SE",2005-09-09,2005,2005-12-12,2005,0,"Commission",1,1,\N,0,0
10141,"TRIS:2005:0451:SE:N",15,"Sweden","SE",2005-09-09,2005,2005-12-12,2005,0,\N,0,0,\N,0,0
10142,"TRIS:2005:0452:CZ:N",17,"Czech Republic","CZ",2005-09-09,2005,2005-12-12,2005,0,"Commission",1,1,\N,0,0
10143,"TRIS:2005:0453:BE:N",1,"Belgium","BE",2005-09-09,2005,2005-12-12,2005,0,\N,0,0,\N,0,0
10144,"TRIS:2005:0454:BE:N",1,"Belgium","BE",2005-09-09,2005,2005-12-12,2005,0,"Commission",1,1,\N,0,0
10145,"TRIS:2005:0455:DK:N",7,"Denmark","DK",2005-09-09,2005,2005-12-12,2005,0,"Commission",1,1,\N,0,0
10146,"TRIS:2005:0456:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10147,"TRIS:2005:0457:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10148,"TRIS:2005:0458:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10149,"TRIS:2005:0459:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10150,"TRIS:2005:0460:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10151,"TRIS:2005:0461:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10152,"TRIS:2005:0462:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10153,"TRIS:2005:0463:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10154,"TRIS:2005:0464:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10155,"TRIS:2005:0465:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10156,"TRIS:2005:0466:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10157,"TRIS:2005:0467:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10158,"TRIS:2005:0468:SK:N",24,"Slovakia","SK",2005-09-09,2005,2005-12-09,2005,0,\N,0,0,\N,0,0
10159,"TRIS:2005:0469:FI:N",14,"Finland","FI",2005-09-09,2005,2005-12-12,2005,0,\N,0,0,\N,0,0
10160,"TRIS:2005:0470:FR:N",2,"France","FR",2005-09-09,2005,2005-12-12,2005,0,\N,0,0,\N,0,0
10161,"TRIS:2005:0471:FR:N",2,"France","FR",2005-09-09,2005,2005-12-12,2005,0,\N,0,0,\N,0,0
10162,"TRIS:2005:0472:NL:N",6,"Netherlands","NL",2005-09-09,2005,2005-12-12,2005,0,\N,0,0,\N,0,0
10163,"TRIS:2005:0473:FR:N",2,"France","FR",2005-09-12,2005,\N,\N,\N,\N,0,0,\N,0,0
10164,"TRIS:2005:0474:FR:N",2,"France","FR",2005-09-12,2005,\N,\N,\N,\N,0,0,\N,0,0
10165,"TRIS:2005:0475:HU:N",19,"Hungary","HU",2005-09-12,2005,2005-12-13,2005,0,\N,0,0,\N,0,0
10166,"TRIS:2005:0476:DE:N",3,"Germany","DE",2005-09-13,2005,2005-09-14,2005,0,\N,0,0,\N,0,0
10167,"TRIS:2005:0477:DE:N",3,"Germany","DE",2005-09-13,2005,2005-09-14,2005,0,\N,0,0,\N,0,0
10168,"TRIS:2005:0478:DE:N",3,"Germany","DE",2005-09-13,2005,2005-09-14,2005,0,\N,0,0,\N,0,0
10169,"TRIS:2005:0479:UK:N",9,"United Kingdom","UK",2005-09-13,2005,2005-12-14,2005,0,\N,0,0,\N,0,0
10170,"TRIS:2005:0480:BE:N",1,"Belgium","BE",2005-09-13,2005,\N,\N,\N,\N,0,0,\N,0,0
10171,"TRIS:2005:9046:NO:N",31,"Norway","NO",2005-09-13,2005,2005-12-14,2005,0,\N,0,0,\N,0,0
10172,"TRIS:2005:0481:FR:N",2,"France","FR",2005-09-14,2005,2005-12-15,2005,0,\N,0,0,\N,0,0
10173,"TRIS:2005:0482:UK:N",9,"United Kingdom","UK",2005-09-15,2005,2005-12-16,2005,0,\N,0,0,\N,0,0
10174,"TRIS:2005:0483:NL:N",6,"Netherlands","NL",2005-09-15,2005,2005-12-16,2005,0,\N,0,0,\N,0,0
10175,"TRIS:2005:0484:SI:N",25,"Slovenia","SI",2005-09-16,2005,2005-12-19,2005,0,\N,0,0,\N,0,0
10176,"TRIS:2005:0485:AT:N",13,"Austria","AT",2005-09-16,2005,2006-09-18,2006,1,\N,0,0,"Italy",1,0
10177,"TRIS:2005:0486:UK:N",9,"United Kingdom","UK",2005-09-16,2005,2005-12-19,2005,0,\N,0,0,\N,0,0
10178,"TRIS:2005:0487:UK:N",9,"United Kingdom","UK",2005-09-16,2005,2005-12-19,2005,0,\N,0,0,\N,0,0
10179,"TRIS:2005:0488:UK:N",9,"United Kingdom","UK",2005-09-16,2005,2005-12-19,2005,0,"Commission, Germany",2,1,\N,0,0
10180,"TRIS:2005:0489:UK:N",9,"United Kingdom","UK",2005-09-16,2005,2005-12-19,2005,0,"Commission, Germany",2,1,\N,0,0
10181,"TRIS:2005:0490:UK:N",9,"United Kingdom","UK",2005-09-16,2005,2005-12-19,2005,0,"Commission, Germany",2,1,\N,0,0
10182,"TRIS:2005:0492:FR:N",2,"France","FR",2005-09-16,2005,2005-12-19,2005,0,\N,0,0,\N,0,0
10183,"TRIS:2005:0493:FR:N",2,"France","FR",2005-09-16,2005,2005-12-19,2005,0,\N,0,0,\N,0,0
10184,"TRIS:2005:0494:FR:N",2,"France","FR",2005-09-16,2005,2005-12-19,2005,0,\N,0,0,\N,0,0
10185,"TRIS:2005:0495:FR:N",2,"France","FR",2005-09-16,2005,2005-12-19,2005,0,\N,0,0,\N,0,0
10186,"TRIS:2005:0496:FR:N",2,"France","FR",2005-09-16,2005,2005-12-19,2005,0,\N,0,0,\N,0,0
10187,"TRIS:2005:0497:FR:N",2,"France","FR",2005-09-16,2005,2005-12-19,2005,0,\N,0,0,\N,0,0
10188,"TRIS:2005:0498:UK:N",9,"United Kingdom","UK",2005-09-19,2005,2005-12-20,2005,0,"Commission, Germany",2,1,\N,0,0
10189,"TRIS:2005:0499:UK:N",9,"United Kingdom","UK",2005-09-19,2005,2005-12-20,2005,0,"Commission, Germany",2,1,\N,0,0
10190,"TRIS:2005:0501:UK:N",9,"United Kingdom","UK",2005-09-19,2005,2005-12-20,2005,0,"Commission, Germany",2,1,\N,0,0
10191,"TRIS:2005:0504:UK:N",9,"United Kingdom","UK",2005-09-19,2005,2005-12-20,2005,0,"Commission, Germany",2,1,\N,0,0
10192,"TRIS:2005:0505:UK:N",9,"United Kingdom","UK",2005-09-19,2005,2005-12-20,2005,0,"Commission, Germany",2,1,\N,0,0
10193,"TRIS:2005:0506:UK:N",9,"United Kingdom","UK",2005-09-19,2005,2005-12-20,2005,0,"Commission, Germany",2,1,\N,0,0
10194,"TRIS:2005:0507:BE:N",1,"Belgium","BE",2005-09-19,2005,2005-12-20,2005,0,\N,0,0,\N,0,0
10195,"TRIS:2005:0508:ES:N",12,"Spain","ES",2005-09-20,2005,2005-12-21,2005,0,"Commission",1,1,\N,0,0
10196,"TRIS:2005:0509:LV:N",20,"Latvia","LV",2005-09-20,2005,2005-09-21,2005,0,"Commission",1,1,\N,0,0
10197,"TRIS:2005:0510:DK:N",7,"Denmark","DK",2005-09-20,2005,2005-12-21,2005,0,\N,0,0,\N,0,0
10198,"TRIS:2005:0511:EL:N",10,"Greece","EL",2005-09-21,2005,2005-12-22,2005,0,"Commission",1,1,\N,0,0
10199,"TRIS:2005:0512:NL:N",6,"Netherlands","NL",2005-09-22,2005,2005-12-23,2005,0,"Commission",1,1,\N,0,0
10200,"TRIS:2005:9047:NO:N",31,"Norway","NO",2005-09-22,2005,2005-12-23,2005,0,\N,0,0,\N,0,0
10201,"TRIS:2005:0513:AT:N",13,"Austria","AT",2005-09-23,2005,2005-12-27,2005,0,\N,0,0,\N,0,0
10202,"TRIS:2005:0514:AT:N",13,"Austria","AT",2005-09-23,2005,2005-12-27,2005,0,"Commission",1,1,\N,0,0
