"key_ID","year","response_by","notification_by","response_type","count"
30546,2012,"Finland","Sweden","opinion",0
30547,2012,"Finland","Switzerland","comment",0
30548,2012,"Finland","Switzerland","opinion",0
30549,2012,"Finland","Turkey","comment",0
30550,2012,"Finland","Turkey","opinion",0
30551,2012,"Finland","United Kingdom","comment",0
30552,2012,"Finland","United Kingdom","opinion",0
30553,2012,"France","Austria","comment",1
30554,2012,"France","Austria","opinion",0
30555,2012,"France","Belgium","comment",0
30556,2012,"France","Belgium","opinion",0
30557,2012,"France","Bulgaria","comment",1
30558,2012,"France","Bulgaria","opinion",0
30559,2012,"France","Cyprus","comment",0
30560,2012,"France","Cyprus","opinion",0
30561,2012,"France","Czech Republic","comment",0
30562,2012,"France","Czech Republic","opinion",1
30563,2012,"France","Denmark","comment",1
30564,2012,"France","Denmark","opinion",1
30565,2012,"France","Estonia","comment",0
30566,2012,"France","Estonia","opinion",0
30567,2012,"France","Finland","comment",0
30568,2012,"France","Finland","opinion",0
30569,2012,"France","France","comment",0
30570,2012,"France","France","opinion",0
30571,2012,"France","Germany","comment",0
30572,2012,"France","Germany","opinion",0
30573,2012,"France","Greece","comment",0
30574,2012,"France","Greece","opinion",0
30575,2012,"France","Hungary","comment",1
30576,2012,"France","Hungary","opinion",1
30577,2012,"France","Iceland","comment",0
30578,2012,"France","Iceland","opinion",0
30579,2012,"France","Ireland","comment",0
30580,2012,"France","Ireland","opinion",0
30581,2012,"France","Italy","comment",3
30582,2012,"France","Italy","opinion",1
30583,2012,"France","Latvia","comment",0
30584,2012,"France","Latvia","opinion",0
30585,2012,"France","Liechtenstein","comment",0
30586,2012,"France","Liechtenstein","opinion",0
30587,2012,"France","Lithuania","comment",1
30588,2012,"France","Lithuania","opinion",1
30589,2012,"France","Luxembourg","comment",0
30590,2012,"France","Luxembourg","opinion",0
30591,2012,"France","Malta","comment",1
30592,2012,"France","Malta","opinion",0
30593,2012,"France","Netherlands","comment",0
30594,2012,"France","Netherlands","opinion",1
30595,2012,"France","Norway","comment",0
30596,2012,"France","Norway","opinion",0
30597,2012,"France","Poland","comment",1
30598,2012,"France","Poland","opinion",1
30599,2012,"France","Portugal","comment",0
30600,2012,"France","Portugal","opinion",0
30601,2012,"France","Romania","comment",1
30602,2012,"France","Romania","opinion",0
30603,2012,"France","Slovakia","comment",3
30604,2012,"France","Slovakia","opinion",1
30605,2012,"France","Slovenia","comment",0
30606,2012,"France","Slovenia","opinion",0
30607,2012,"France","Spain","comment",2
30608,2012,"France","Spain","opinion",1
30609,2012,"France","Sweden","comment",1
30610,2012,"France","Sweden","opinion",0
30611,2012,"France","Switzerland","comment",0
30612,2012,"France","Switzerland","opinion",0
30613,2012,"France","Turkey","comment",0
30614,2012,"France","Turkey","opinion",0
30615,2012,"France","United Kingdom","comment",0
30616,2012,"France","United Kingdom","opinion",1
30617,2012,"Germany","Austria","comment",0
30618,2012,"Germany","Austria","opinion",0
30619,2012,"Germany","Belgium","comment",3
30620,2012,"Germany","Belgium","opinion",0
30621,2012,"Germany","Bulgaria","comment",2
30622,2012,"Germany","Bulgaria","opinion",0
30623,2012,"Germany","Cyprus","comment",22
30624,2012,"Germany","Cyprus","opinion",0
30625,2012,"Germany","Czech Republic","comment",1
30626,2012,"Germany","Czech Republic","opinion",0
30627,2012,"Germany","Denmark","comment",1
30628,2012,"Germany","Denmark","opinion",0
30629,2012,"Germany","Estonia","comment",3
30630,2012,"Germany","Estonia","opinion",0
30631,2012,"Germany","Finland","comment",1
30632,2012,"Germany","Finland","opinion",0
30633,2012,"Germany","France","comment",3
30634,2012,"Germany","France","opinion",0
30635,2012,"Germany","Germany","comment",0
30636,2012,"Germany","Germany","opinion",0
30637,2012,"Germany","Greece","comment",0
30638,2012,"Germany","Greece","opinion",0
30639,2012,"Germany","Hungary","comment",2
30640,2012,"Germany","Hungary","opinion",1
30641,2012,"Germany","Iceland","comment",0
30642,2012,"Germany","Iceland","opinion",0
30643,2012,"Germany","Ireland","comment",2
30644,2012,"Germany","Ireland","opinion",0
30645,2012,"Germany","Italy","comment",4
30646,2012,"Germany","Italy","opinion",2
30647,2012,"Germany","Latvia","comment",0
30648,2012,"Germany","Latvia","opinion",0
30649,2012,"Germany","Liechtenstein","comment",0
30650,2012,"Germany","Liechtenstein","opinion",0
30651,2012,"Germany","Lithuania","comment",2
30652,2012,"Germany","Lithuania","opinion",0
30653,2012,"Germany","Luxembourg","comment",2
30654,2012,"Germany","Luxembourg","opinion",0
30655,2012,"Germany","Malta","comment",0
30656,2012,"Germany","Malta","opinion",0
30657,2012,"Germany","Netherlands","comment",0
30658,2012,"Germany","Netherlands","opinion",0
30659,2012,"Germany","Norway","comment",0
30660,2012,"Germany","Norway","opinion",0
30661,2012,"Germany","Poland","comment",1
30662,2012,"Germany","Poland","opinion",0
30663,2012,"Germany","Portugal","comment",0
30664,2012,"Germany","Portugal","opinion",0
30665,2012,"Germany","Romania","comment",0
30666,2012,"Germany","Romania","opinion",0
30667,2012,"Germany","Slovakia","comment",0
30668,2012,"Germany","Slovakia","opinion",1
30669,2012,"Germany","Slovenia","comment",1
30670,2012,"Germany","Slovenia","opinion",0
30671,2012,"Germany","Spain","comment",1
30672,2012,"Germany","Spain","opinion",0
30673,2012,"Germany","Sweden","comment",1
30674,2012,"Germany","Sweden","opinion",0
30675,2012,"Germany","Switzerland","comment",0
30676,2012,"Germany","Switzerland","opinion",0
30677,2012,"Germany","Turkey","comment",0
30678,2012,"Germany","Turkey","opinion",0
30679,2012,"Germany","United Kingdom","comment",5
30680,2012,"Germany","United Kingdom","opinion",0
30681,2012,"Greece","Austria","comment",0
30682,2012,"Greece","Austria","opinion",0
30683,2012,"Greece","Belgium","comment",0
30684,2012,"Greece","Belgium","opinion",0
30685,2012,"Greece","Bulgaria","comment",0
30686,2012,"Greece","Bulgaria","opinion",0
30687,2012,"Greece","Cyprus","comment",0
30688,2012,"Greece","Cyprus","opinion",0
30689,2012,"Greece","Czech Republic","comment",0
30690,2012,"Greece","Czech Republic","opinion",0
30691,2012,"Greece","Denmark","comment",0
30692,2012,"Greece","Denmark","opinion",0
30693,2012,"Greece","Estonia","comment",0
30694,2012,"Greece","Estonia","opinion",0
30695,2012,"Greece","Finland","comment",0
30696,2012,"Greece","Finland","opinion",0
30697,2012,"Greece","France","comment",0
30698,2012,"Greece","France","opinion",0
30699,2012,"Greece","Germany","comment",0
30700,2012,"Greece","Germany","opinion",0
30701,2012,"Greece","Greece","comment",0
30702,2012,"Greece","Greece","opinion",0
30703,2012,"Greece","Hungary","comment",0
30704,2012,"Greece","Hungary","opinion",1
30705,2012,"Greece","Iceland","comment",0
30706,2012,"Greece","Iceland","opinion",0
30707,2012,"Greece","Ireland","comment",0
30708,2012,"Greece","Ireland","opinion",0
30709,2012,"Greece","Italy","comment",0
30710,2012,"Greece","Italy","opinion",0
30711,2012,"Greece","Latvia","comment",0
30712,2012,"Greece","Latvia","opinion",0
30713,2012,"Greece","Liechtenstein","comment",0
30714,2012,"Greece","Liechtenstein","opinion",0
30715,2012,"Greece","Lithuania","comment",0
30716,2012,"Greece","Lithuania","opinion",0
30717,2012,"Greece","Luxembourg","comment",0
30718,2012,"Greece","Luxembourg","opinion",0
30719,2012,"Greece","Malta","comment",0
30720,2012,"Greece","Malta","opinion",0
30721,2012,"Greece","Netherlands","comment",0
30722,2012,"Greece","Netherlands","opinion",1
30723,2012,"Greece","Norway","comment",0
30724,2012,"Greece","Norway","opinion",0
30725,2012,"Greece","Poland","comment",0
30726,2012,"Greece","Poland","opinion",0
30727,2012,"Greece","Portugal","comment",0
30728,2012,"Greece","Portugal","opinion",0
30729,2012,"Greece","Romania","comment",0
30730,2012,"Greece","Romania","opinion",0
30731,2012,"Greece","Slovakia","comment",0
30732,2012,"Greece","Slovakia","opinion",0
30733,2012,"Greece","Slovenia","comment",0
30734,2012,"Greece","Slovenia","opinion",0
30735,2012,"Greece","Spain","comment",0
30736,2012,"Greece","Spain","opinion",0
30737,2012,"Greece","Sweden","comment",0
30738,2012,"Greece","Sweden","opinion",0
30739,2012,"Greece","Switzerland","comment",0
30740,2012,"Greece","Switzerland","opinion",0
30741,2012,"Greece","Turkey","comment",0
30742,2012,"Greece","Turkey","opinion",0
30743,2012,"Greece","United Kingdom","comment",0
30744,2012,"Greece","United Kingdom","opinion",0
30745,2012,"Hungary","Austria","comment",0
30746,2012,"Hungary","Austria","opinion",0
30747,2012,"Hungary","Belgium","comment",0
30748,2012,"Hungary","Belgium","opinion",0
30749,2012,"Hungary","Bulgaria","comment",0
30750,2012,"Hungary","Bulgaria","opinion",0
30751,2012,"Hungary","Cyprus","comment",0
30752,2012,"Hungary","Cyprus","opinion",0
30753,2012,"Hungary","Czech Republic","comment",2
30754,2012,"Hungary","Czech Republic","opinion",0
30755,2012,"Hungary","Denmark","comment",0
30756,2012,"Hungary","Denmark","opinion",0
30757,2012,"Hungary","Estonia","comment",0
30758,2012,"Hungary","Estonia","opinion",0
30759,2012,"Hungary","Finland","comment",0
30760,2012,"Hungary","Finland","opinion",0
30761,2012,"Hungary","France","comment",1
30762,2012,"Hungary","France","opinion",0
30763,2012,"Hungary","Germany","comment",0
30764,2012,"Hungary","Germany","opinion",0
30765,2012,"Hungary","Greece","comment",1
30766,2012,"Hungary","Greece","opinion",0
30767,2012,"Hungary","Hungary","comment",0
30768,2012,"Hungary","Hungary","opinion",0
30769,2012,"Hungary","Iceland","comment",0
30770,2012,"Hungary","Iceland","opinion",0
30771,2012,"Hungary","Ireland","comment",0
30772,2012,"Hungary","Ireland","opinion",0
30773,2012,"Hungary","Italy","comment",1
30774,2012,"Hungary","Italy","opinion",1
30775,2012,"Hungary","Latvia","comment",0
30776,2012,"Hungary","Latvia","opinion",0
30777,2012,"Hungary","Liechtenstein","comment",0
30778,2012,"Hungary","Liechtenstein","opinion",0
30779,2012,"Hungary","Lithuania","comment",0
30780,2012,"Hungary","Lithuania","opinion",0
30781,2012,"Hungary","Luxembourg","comment",0
30782,2012,"Hungary","Luxembourg","opinion",0
30783,2012,"Hungary","Malta","comment",0
30784,2012,"Hungary","Malta","opinion",0
30785,2012,"Hungary","Netherlands","comment",0
30786,2012,"Hungary","Netherlands","opinion",1
30787,2012,"Hungary","Norway","comment",0
30788,2012,"Hungary","Norway","opinion",0
30789,2012,"Hungary","Poland","comment",1
30790,2012,"Hungary","Poland","opinion",0
30791,2012,"Hungary","Portugal","comment",0
30792,2012,"Hungary","Portugal","opinion",0
30793,2012,"Hungary","Romania","comment",0
30794,2012,"Hungary","Romania","opinion",0
30795,2012,"Hungary","Slovakia","comment",1
30796,2012,"Hungary","Slovakia","opinion",0
30797,2012,"Hungary","Slovenia","comment",0
30798,2012,"Hungary","Slovenia","opinion",0
30799,2012,"Hungary","Spain","comment",0
30800,2012,"Hungary","Spain","opinion",0
30801,2012,"Hungary","Sweden","comment",0
30802,2012,"Hungary","Sweden","opinion",0
30803,2012,"Hungary","Switzerland","comment",0
30804,2012,"Hungary","Switzerland","opinion",0
30805,2012,"Hungary","Turkey","comment",0
30806,2012,"Hungary","Turkey","opinion",0
30807,2012,"Hungary","United Kingdom","comment",0
30808,2012,"Hungary","United Kingdom","opinion",0
30809,2012,"Iceland","Austria","comment",0
30810,2012,"Iceland","Austria","opinion",0
30811,2012,"Iceland","Belgium","comment",0
30812,2012,"Iceland","Belgium","opinion",0
30813,2012,"Iceland","Bulgaria","comment",0
30814,2012,"Iceland","Bulgaria","opinion",0
30815,2012,"Iceland","Cyprus","comment",0
30816,2012,"Iceland","Cyprus","opinion",0
30817,2012,"Iceland","Czech Republic","comment",0
30818,2012,"Iceland","Czech Republic","opinion",0
30819,2012,"Iceland","Denmark","comment",0
30820,2012,"Iceland","Denmark","opinion",0
30821,2012,"Iceland","Estonia","comment",0
30822,2012,"Iceland","Estonia","opinion",0
30823,2012,"Iceland","Finland","comment",0
30824,2012,"Iceland","Finland","opinion",0
30825,2012,"Iceland","France","comment",0
30826,2012,"Iceland","France","opinion",0
30827,2012,"Iceland","Germany","comment",0
30828,2012,"Iceland","Germany","opinion",0
30829,2012,"Iceland","Greece","comment",0
30830,2012,"Iceland","Greece","opinion",0
30831,2012,"Iceland","Hungary","comment",0
30832,2012,"Iceland","Hungary","opinion",0
30833,2012,"Iceland","Iceland","comment",0
30834,2012,"Iceland","Iceland","opinion",0
30835,2012,"Iceland","Ireland","comment",0
30836,2012,"Iceland","Ireland","opinion",0
30837,2012,"Iceland","Italy","comment",0
30838,2012,"Iceland","Italy","opinion",0
30839,2012,"Iceland","Latvia","comment",0
30840,2012,"Iceland","Latvia","opinion",0
30841,2012,"Iceland","Liechtenstein","comment",0
30842,2012,"Iceland","Liechtenstein","opinion",0
30843,2012,"Iceland","Lithuania","comment",0
30844,2012,"Iceland","Lithuania","opinion",0
30845,2012,"Iceland","Luxembourg","comment",0
30846,2012,"Iceland","Luxembourg","opinion",0
30847,2012,"Iceland","Malta","comment",0
30848,2012,"Iceland","Malta","opinion",0
30849,2012,"Iceland","Netherlands","comment",0
30850,2012,"Iceland","Netherlands","opinion",0
30851,2012,"Iceland","Norway","comment",0
30852,2012,"Iceland","Norway","opinion",0
30853,2012,"Iceland","Poland","comment",0
30854,2012,"Iceland","Poland","opinion",0
30855,2012,"Iceland","Portugal","comment",0
30856,2012,"Iceland","Portugal","opinion",0
30857,2012,"Iceland","Romania","comment",0
30858,2012,"Iceland","Romania","opinion",0
30859,2012,"Iceland","Slovakia","comment",0
30860,2012,"Iceland","Slovakia","opinion",0
30861,2012,"Iceland","Slovenia","comment",0
30862,2012,"Iceland","Slovenia","opinion",0
30863,2012,"Iceland","Spain","comment",0
30864,2012,"Iceland","Spain","opinion",0
30865,2012,"Iceland","Sweden","comment",0
30866,2012,"Iceland","Sweden","opinion",0
30867,2012,"Iceland","Switzerland","comment",0
30868,2012,"Iceland","Switzerland","opinion",0
30869,2012,"Iceland","Turkey","comment",0
30870,2012,"Iceland","Turkey","opinion",0
30871,2012,"Iceland","United Kingdom","comment",0
30872,2012,"Iceland","United Kingdom","opinion",0
30873,2012,"Ireland","Austria","comment",0
30874,2012,"Ireland","Austria","opinion",0
30875,2012,"Ireland","Belgium","comment",0
30876,2012,"Ireland","Belgium","opinion",0
30877,2012,"Ireland","Bulgaria","comment",0
30878,2012,"Ireland","Bulgaria","opinion",0
30879,2012,"Ireland","Cyprus","comment",0
30880,2012,"Ireland","Cyprus","opinion",0
30881,2012,"Ireland","Czech Republic","comment",0
30882,2012,"Ireland","Czech Republic","opinion",0
30883,2012,"Ireland","Denmark","comment",0
30884,2012,"Ireland","Denmark","opinion",0
30885,2012,"Ireland","Estonia","comment",0
30886,2012,"Ireland","Estonia","opinion",0
30887,2012,"Ireland","Finland","comment",0
30888,2012,"Ireland","Finland","opinion",0
30889,2012,"Ireland","France","comment",0
30890,2012,"Ireland","France","opinion",0
30891,2012,"Ireland","Germany","comment",0
30892,2012,"Ireland","Germany","opinion",0
30893,2012,"Ireland","Greece","comment",0
30894,2012,"Ireland","Greece","opinion",0
30895,2012,"Ireland","Hungary","comment",0
30896,2012,"Ireland","Hungary","opinion",0
30897,2012,"Ireland","Iceland","comment",0
30898,2012,"Ireland","Iceland","opinion",0
30899,2012,"Ireland","Ireland","comment",0
30900,2012,"Ireland","Ireland","opinion",0
30901,2012,"Ireland","Italy","comment",0
30902,2012,"Ireland","Italy","opinion",1
30903,2012,"Ireland","Latvia","comment",0
30904,2012,"Ireland","Latvia","opinion",0
30905,2012,"Ireland","Liechtenstein","comment",0
30906,2012,"Ireland","Liechtenstein","opinion",0
30907,2012,"Ireland","Lithuania","comment",0
30908,2012,"Ireland","Lithuania","opinion",0
30909,2012,"Ireland","Luxembourg","comment",0
30910,2012,"Ireland","Luxembourg","opinion",0
30911,2012,"Ireland","Malta","comment",0
30912,2012,"Ireland","Malta","opinion",0
30913,2012,"Ireland","Netherlands","comment",0
30914,2012,"Ireland","Netherlands","opinion",0
30915,2012,"Ireland","Norway","comment",0
30916,2012,"Ireland","Norway","opinion",0
30917,2012,"Ireland","Poland","comment",0
30918,2012,"Ireland","Poland","opinion",0
30919,2012,"Ireland","Portugal","comment",0
30920,2012,"Ireland","Portugal","opinion",0
30921,2012,"Ireland","Romania","comment",0
30922,2012,"Ireland","Romania","opinion",0
30923,2012,"Ireland","Slovakia","comment",0
30924,2012,"Ireland","Slovakia","opinion",0
30925,2012,"Ireland","Slovenia","comment",0
30926,2012,"Ireland","Slovenia","opinion",0
30927,2012,"Ireland","Spain","comment",0
30928,2012,"Ireland","Spain","opinion",0
30929,2012,"Ireland","Sweden","comment",0
30930,2012,"Ireland","Sweden","opinion",0
30931,2012,"Ireland","Switzerland","comment",0
30932,2012,"Ireland","Switzerland","opinion",0
30933,2012,"Ireland","Turkey","comment",0
30934,2012,"Ireland","Turkey","opinion",0
30935,2012,"Ireland","United Kingdom","comment",1
30936,2012,"Ireland","United Kingdom","opinion",0
30937,2012,"Italy","Austria","comment",0
30938,2012,"Italy","Austria","opinion",0
30939,2012,"Italy","Belgium","comment",1
30940,2012,"Italy","Belgium","opinion",0
30941,2012,"Italy","Bulgaria","comment",0
30942,2012,"Italy","Bulgaria","opinion",1
30943,2012,"Italy","Cyprus","comment",0
30944,2012,"Italy","Cyprus","opinion",0
30945,2012,"Italy","Czech Republic","comment",1
30946,2012,"Italy","Czech Republic","opinion",0
30947,2012,"Italy","Denmark","comment",0
30948,2012,"Italy","Denmark","opinion",0
30949,2012,"Italy","Estonia","comment",0
30950,2012,"Italy","Estonia","opinion",0
30951,2012,"Italy","Finland","comment",0
30952,2012,"Italy","Finland","opinion",0
30953,2012,"Italy","France","comment",2
30954,2012,"Italy","France","opinion",1
30955,2012,"Italy","Germany","comment",1
30956,2012,"Italy","Germany","opinion",0
30957,2012,"Italy","Greece","comment",0
30958,2012,"Italy","Greece","opinion",0
30959,2012,"Italy","Hungary","comment",1
30960,2012,"Italy","Hungary","opinion",0
30961,2012,"Italy","Iceland","comment",0
30962,2012,"Italy","Iceland","opinion",0
30963,2012,"Italy","Ireland","comment",0
30964,2012,"Italy","Ireland","opinion",0
30965,2012,"Italy","Italy","comment",0
30966,2012,"Italy","Italy","opinion",0
30967,2012,"Italy","Latvia","comment",0
30968,2012,"Italy","Latvia","opinion",0
30969,2012,"Italy","Liechtenstein","comment",0
30970,2012,"Italy","Liechtenstein","opinion",0
30971,2012,"Italy","Lithuania","comment",1
30972,2012,"Italy","Lithuania","opinion",1
30973,2012,"Italy","Luxembourg","comment",0
30974,2012,"Italy","Luxembourg","opinion",0
30975,2012,"Italy","Malta","comment",0
30976,2012,"Italy","Malta","opinion",0
30977,2012,"Italy","Netherlands","comment",2
30978,2012,"Italy","Netherlands","opinion",1
30979,2012,"Italy","Norway","comment",0
30980,2012,"Italy","Norway","opinion",0
30981,2012,"Italy","Poland","comment",2
30982,2012,"Italy","Poland","opinion",2
30983,2012,"Italy","Portugal","comment",0
30984,2012,"Italy","Portugal","opinion",0
30985,2012,"Italy","Romania","comment",2
30986,2012,"Italy","Romania","opinion",0
30987,2012,"Italy","Slovakia","comment",2
30988,2012,"Italy","Slovakia","opinion",1
30989,2012,"Italy","Slovenia","comment",0
30990,2012,"Italy","Slovenia","opinion",0
30991,2012,"Italy","Spain","comment",1
30992,2012,"Italy","Spain","opinion",2
30993,2012,"Italy","Sweden","comment",2
30994,2012,"Italy","Sweden","opinion",0
30995,2012,"Italy","Switzerland","comment",0
30996,2012,"Italy","Switzerland","opinion",0
30997,2012,"Italy","Turkey","comment",0
30998,2012,"Italy","Turkey","opinion",0
30999,2012,"Italy","United Kingdom","comment",2
31000,2012,"Italy","United Kingdom","opinion",1
31001,2012,"Latvia","Austria","comment",0
31002,2012,"Latvia","Austria","opinion",0
31003,2012,"Latvia","Belgium","comment",0
31004,2012,"Latvia","Belgium","opinion",0
31005,2012,"Latvia","Bulgaria","comment",0
31006,2012,"Latvia","Bulgaria","opinion",0
31007,2012,"Latvia","Cyprus","comment",0
31008,2012,"Latvia","Cyprus","opinion",0
31009,2012,"Latvia","Czech Republic","comment",0
31010,2012,"Latvia","Czech Republic","opinion",0
31011,2012,"Latvia","Denmark","comment",0
31012,2012,"Latvia","Denmark","opinion",0
31013,2012,"Latvia","Estonia","comment",0
31014,2012,"Latvia","Estonia","opinion",0
31015,2012,"Latvia","Finland","comment",0
31016,2012,"Latvia","Finland","opinion",0
31017,2012,"Latvia","France","comment",0
31018,2012,"Latvia","France","opinion",0
31019,2012,"Latvia","Germany","comment",0
31020,2012,"Latvia","Germany","opinion",0
31021,2012,"Latvia","Greece","comment",0
31022,2012,"Latvia","Greece","opinion",0
31023,2012,"Latvia","Hungary","comment",0
31024,2012,"Latvia","Hungary","opinion",0
31025,2012,"Latvia","Iceland","comment",0
31026,2012,"Latvia","Iceland","opinion",0
31027,2012,"Latvia","Ireland","comment",0
31028,2012,"Latvia","Ireland","opinion",0
31029,2012,"Latvia","Italy","comment",0
31030,2012,"Latvia","Italy","opinion",0
31031,2012,"Latvia","Latvia","comment",0
31032,2012,"Latvia","Latvia","opinion",0
31033,2012,"Latvia","Liechtenstein","comment",0
31034,2012,"Latvia","Liechtenstein","opinion",0
31035,2012,"Latvia","Lithuania","comment",0
31036,2012,"Latvia","Lithuania","opinion",0
31037,2012,"Latvia","Luxembourg","comment",0
31038,2012,"Latvia","Luxembourg","opinion",0
31039,2012,"Latvia","Malta","comment",0
31040,2012,"Latvia","Malta","opinion",0
31041,2012,"Latvia","Netherlands","comment",0
31042,2012,"Latvia","Netherlands","opinion",0
31043,2012,"Latvia","Norway","comment",0
31044,2012,"Latvia","Norway","opinion",0
31045,2012,"Latvia","Poland","comment",0
31046,2012,"Latvia","Poland","opinion",0
31047,2012,"Latvia","Portugal","comment",0
31048,2012,"Latvia","Portugal","opinion",0
31049,2012,"Latvia","Romania","comment",0
31050,2012,"Latvia","Romania","opinion",0
31051,2012,"Latvia","Slovakia","comment",0
31052,2012,"Latvia","Slovakia","opinion",0
31053,2012,"Latvia","Slovenia","comment",0
31054,2012,"Latvia","Slovenia","opinion",0
31055,2012,"Latvia","Spain","comment",0
31056,2012,"Latvia","Spain","opinion",0
31057,2012,"Latvia","Sweden","comment",0
31058,2012,"Latvia","Sweden","opinion",0
31059,2012,"Latvia","Switzerland","comment",0
31060,2012,"Latvia","Switzerland","opinion",0
31061,2012,"Latvia","Turkey","comment",0
31062,2012,"Latvia","Turkey","opinion",0
31063,2012,"Latvia","United Kingdom","comment",0
31064,2012,"Latvia","United Kingdom","opinion",0
31065,2012,"Liechtenstein","Austria","comment",0
31066,2012,"Liechtenstein","Austria","opinion",0
31067,2012,"Liechtenstein","Belgium","comment",0
31068,2012,"Liechtenstein","Belgium","opinion",0
31069,2012,"Liechtenstein","Bulgaria","comment",0
31070,2012,"Liechtenstein","Bulgaria","opinion",0
31071,2012,"Liechtenstein","Cyprus","comment",0
31072,2012,"Liechtenstein","Cyprus","opinion",0
31073,2012,"Liechtenstein","Czech Republic","comment",0
31074,2012,"Liechtenstein","Czech Republic","opinion",0
31075,2012,"Liechtenstein","Denmark","comment",0
31076,2012,"Liechtenstein","Denmark","opinion",0
31077,2012,"Liechtenstein","Estonia","comment",0
31078,2012,"Liechtenstein","Estonia","opinion",0
31079,2012,"Liechtenstein","Finland","comment",0
31080,2012,"Liechtenstein","Finland","opinion",0
31081,2012,"Liechtenstein","France","comment",0
31082,2012,"Liechtenstein","France","opinion",0
31083,2012,"Liechtenstein","Germany","comment",0
31084,2012,"Liechtenstein","Germany","opinion",0
31085,2012,"Liechtenstein","Greece","comment",0
31086,2012,"Liechtenstein","Greece","opinion",0
31087,2012,"Liechtenstein","Hungary","comment",0
31088,2012,"Liechtenstein","Hungary","opinion",0
31089,2012,"Liechtenstein","Iceland","comment",0
31090,2012,"Liechtenstein","Iceland","opinion",0
31091,2012,"Liechtenstein","Ireland","comment",0
31092,2012,"Liechtenstein","Ireland","opinion",0
31093,2012,"Liechtenstein","Italy","comment",0
31094,2012,"Liechtenstein","Italy","opinion",0
31095,2012,"Liechtenstein","Latvia","comment",0
31096,2012,"Liechtenstein","Latvia","opinion",0
31097,2012,"Liechtenstein","Liechtenstein","comment",0
31098,2012,"Liechtenstein","Liechtenstein","opinion",0
31099,2012,"Liechtenstein","Lithuania","comment",0
31100,2012,"Liechtenstein","Lithuania","opinion",0
31101,2012,"Liechtenstein","Luxembourg","comment",0
31102,2012,"Liechtenstein","Luxembourg","opinion",0
31103,2012,"Liechtenstein","Malta","comment",0
31104,2012,"Liechtenstein","Malta","opinion",0
31105,2012,"Liechtenstein","Netherlands","comment",0
31106,2012,"Liechtenstein","Netherlands","opinion",0
31107,2012,"Liechtenstein","Norway","comment",0
31108,2012,"Liechtenstein","Norway","opinion",0
31109,2012,"Liechtenstein","Poland","comment",0
31110,2012,"Liechtenstein","Poland","opinion",0
31111,2012,"Liechtenstein","Portugal","comment",0
31112,2012,"Liechtenstein","Portugal","opinion",0
31113,2012,"Liechtenstein","Romania","comment",0
31114,2012,"Liechtenstein","Romania","opinion",0
31115,2012,"Liechtenstein","Slovakia","comment",0
31116,2012,"Liechtenstein","Slovakia","opinion",0
31117,2012,"Liechtenstein","Slovenia","comment",0
31118,2012,"Liechtenstein","Slovenia","opinion",0
31119,2012,"Liechtenstein","Spain","comment",0
31120,2012,"Liechtenstein","Spain","opinion",0
31121,2012,"Liechtenstein","Sweden","comment",0
31122,2012,"Liechtenstein","Sweden","opinion",0
31123,2012,"Liechtenstein","Switzerland","comment",0
31124,2012,"Liechtenstein","Switzerland","opinion",0
31125,2012,"Liechtenstein","Turkey","comment",0
31126,2012,"Liechtenstein","Turkey","opinion",0
31127,2012,"Liechtenstein","United Kingdom","comment",0
31128,2012,"Liechtenstein","United Kingdom","opinion",0
31129,2012,"Lithuania","Austria","comment",0
31130,2012,"Lithuania","Austria","opinion",0
31131,2012,"Lithuania","Belgium","comment",0
31132,2012,"Lithuania","Belgium","opinion",0
31133,2012,"Lithuania","Bulgaria","comment",0
31134,2012,"Lithuania","Bulgaria","opinion",0
31135,2012,"Lithuania","Cyprus","comment",0
31136,2012,"Lithuania","Cyprus","opinion",0
31137,2012,"Lithuania","Czech Republic","comment",0
31138,2012,"Lithuania","Czech Republic","opinion",0
31139,2012,"Lithuania","Denmark","comment",0
31140,2012,"Lithuania","Denmark","opinion",0
31141,2012,"Lithuania","Estonia","comment",0
31142,2012,"Lithuania","Estonia","opinion",0
31143,2012,"Lithuania","Finland","comment",0
31144,2012,"Lithuania","Finland","opinion",0
31145,2012,"Lithuania","France","comment",0
31146,2012,"Lithuania","France","opinion",0
31147,2012,"Lithuania","Germany","comment",0
31148,2012,"Lithuania","Germany","opinion",0
31149,2012,"Lithuania","Greece","comment",0
31150,2012,"Lithuania","Greece","opinion",0
31151,2012,"Lithuania","Hungary","comment",0
31152,2012,"Lithuania","Hungary","opinion",0
31153,2012,"Lithuania","Iceland","comment",0
31154,2012,"Lithuania","Iceland","opinion",0
31155,2012,"Lithuania","Ireland","comment",0
31156,2012,"Lithuania","Ireland","opinion",0
31157,2012,"Lithuania","Italy","comment",0
31158,2012,"Lithuania","Italy","opinion",0
31159,2012,"Lithuania","Latvia","comment",0
31160,2012,"Lithuania","Latvia","opinion",0
31161,2012,"Lithuania","Liechtenstein","comment",0
31162,2012,"Lithuania","Liechtenstein","opinion",0
31163,2012,"Lithuania","Lithuania","comment",0
31164,2012,"Lithuania","Lithuania","opinion",0
31165,2012,"Lithuania","Luxembourg","comment",0
31166,2012,"Lithuania","Luxembourg","opinion",0
31167,2012,"Lithuania","Malta","comment",0
31168,2012,"Lithuania","Malta","opinion",0
31169,2012,"Lithuania","Netherlands","comment",0
