"key_ID","year","from_node","to_node","edge_type","edge_weight"
2459,2005,"Italy","Austria","opinion",1
2460,2005,"Italy","France","comment",16
2461,2005,"Italy","Germany","comment",1
2462,2005,"Italy","Hungary","comment",1
2463,2005,"Italy","Latvia","comment",3
2464,2005,"Italy","Poland","comment",1
2465,2005,"Italy","Slovakia","comment",1
2466,2005,"Italy","Spain","comment",3
2467,2005,"Italy","Sweden","comment",2
2468,2005,"Latvia","Denmark","comment",1
2469,2005,"Latvia","Germany","comment",1
2470,2005,"Latvia","Slovenia","comment",1
2471,2005,"Latvia","United Kingdom","comment",1
2472,2005,"Lithuania","Italy","comment",1
2473,2005,"Luxembourg","Hungary","opinion",1
2474,2005,"Netherlands","Austria","comment",1
2475,2005,"Netherlands","France","comment",1
2476,2005,"Netherlands","Hungary","opinion",1
2477,2005,"Netherlands","Italy","comment",1
2478,2005,"Netherlands","Italy","opinion",1
2479,2005,"Netherlands","Poland","comment",1
2480,2005,"Netherlands","Slovakia","comment",1
2481,2005,"Netherlands","Slovakia","opinion",1
2482,2005,"Netherlands","Spain","comment",1
2483,2005,"Netherlands","United Kingdom","comment",5
2484,2005,"Poland","Austria","comment",1
2485,2005,"Poland","Czech Republic","comment",6
2486,2005,"Poland","Germany","comment",1
2487,2005,"Portugal","France","comment",1
2488,2005,"Portugal","Slovakia","comment",1
2489,2005,"Slovakia","Czech Republic","comment",1
2490,2005,"Slovakia","Italy","comment",1
2491,2005,"Slovakia","Netherlands","comment",1
2492,2005,"Slovakia","Slovenia","comment",1
2493,2005,"Slovenia","Czech Republic","opinion",1
2494,2005,"Slovenia","Denmark","comment",1
2495,2005,"Slovenia","France","comment",1
2496,2005,"Slovenia","Italy","comment",2
2497,2005,"Slovenia","Slovakia","comment",6
2498,2005,"Spain","Austria","comment",1
2499,2005,"Spain","Belgium","comment",1
2500,2005,"Spain","Belgium","opinion",1
2501,2005,"Spain","Czech Republic","comment",1
2502,2005,"Spain","Czech Republic","opinion",2
2503,2005,"Spain","Denmark","comment",2
2504,2005,"Spain","France","comment",3
2505,2005,"Spain","France","opinion",1
2506,2005,"Spain","Italy","comment",2
2507,2005,"Spain","Italy","opinion",1
2508,2005,"Spain","Latvia","comment",1
2509,2005,"Spain","Luxembourg","comment",1
2510,2005,"Spain","Slovakia","comment",1
2511,2005,"Spain","Slovenia","comment",1
2512,2005,"Spain","United Kingdom","comment",5
2513,2005,"Sweden","Denmark","comment",1
2514,2005,"Sweden","France","comment",1
2515,2005,"Sweden","Germany","comment",2
2516,2005,"Sweden","Greece","comment",1
2517,2005,"United Kingdom","Austria","comment",1
2518,2005,"United Kingdom","Czech Republic","comment",1
2519,2005,"United Kingdom","Denmark","comment",1
2520,2005,"United Kingdom","France","comment",2
2521,2005,"United Kingdom","France","opinion",1
2522,2005,"United Kingdom","Germany","comment",2
2523,2005,"United Kingdom","Greece","opinion",1
2524,2005,"United Kingdom","Hungary","comment",3
2525,2005,"United Kingdom","Italy","comment",1
2526,2005,"United Kingdom","Luxembourg","opinion",1
2527,2005,"United Kingdom","Slovakia","comment",4
2528,2005,"United Kingdom","Spain","comment",1
2529,2005,"United Kingdom","Sweden","opinion",1
2530,2006,"Austria","Belgium","opinion",1
2531,2006,"Austria","Czech Republic","comment",1
2532,2006,"Austria","Czech Republic","opinion",1
2533,2006,"Austria","Denmark","comment",1
2534,2006,"Austria","Finland","comment",1
2535,2006,"Austria","France","comment",2
2536,2006,"Austria","France","opinion",2
2537,2006,"Austria","Germany","comment",1
2538,2006,"Austria","Germany","opinion",2
2539,2006,"Austria","Poland","comment",1
2540,2006,"Austria","Slovakia","opinion",1
2541,2006,"Austria","Slovenia","comment",1
2542,2006,"Austria","Slovenia","opinion",1
2543,2006,"Austria","Spain","comment",2
2544,2006,"Austria","Sweden","comment",1
2545,2006,"Austria","United Kingdom","comment",2
2546,2006,"Belgium","France","comment",1
2547,2006,"Belgium","France","opinion",1
2548,2006,"Belgium","Netherlands","comment",1
2549,2006,"Belgium","Netherlands","opinion",1
2550,2006,"Belgium","Spain","comment",1
2551,2006,"Commission","Austria","comment",9
2552,2006,"Commission","Austria","opinion",3
2553,2006,"Commission","Belgium","comment",11
2554,2006,"Commission","Belgium","opinion",6
2555,2006,"Commission","Cyprus","comment",1
2556,2006,"Commission","Czech Republic","comment",2
2557,2006,"Commission","Czech Republic","opinion",2
2558,2006,"Commission","Denmark","comment",12
2559,2006,"Commission","Estonia","comment",3
2560,2006,"Commission","Finland","comment",3
2561,2006,"Commission","France","comment",11
2562,2006,"Commission","France","opinion",11
2563,2006,"Commission","Germany","comment",17
2564,2006,"Commission","Germany","opinion",8
2565,2006,"Commission","Greece","comment",2
2566,2006,"Commission","Greece","opinion",1
2567,2006,"Commission","Hungary","comment",1
2568,2006,"Commission","Hungary","opinion",2
2569,2006,"Commission","Ireland","comment",2
2570,2006,"Commission","Italy","comment",5
2571,2006,"Commission","Italy","opinion",1
2572,2006,"Commission","Latvia","comment",2
2573,2006,"Commission","Latvia","opinion",1
2574,2006,"Commission","Lithuania","comment",1
2575,2006,"Commission","Lithuania","opinion",1
2576,2006,"Commission","Malta","comment",1
2577,2006,"Commission","Malta","opinion",2
2578,2006,"Commission","Netherlands","comment",12
2579,2006,"Commission","Netherlands","opinion",1
2580,2006,"Commission","Norway","comment",9
2581,2006,"Commission","Poland","comment",11
2582,2006,"Commission","Poland","opinion",8
2583,2006,"Commission","Portugal","comment",2
2584,2006,"Commission","Portugal","opinion",2
2585,2006,"Commission","Slovakia","comment",2
2586,2006,"Commission","Slovakia","opinion",1
2587,2006,"Commission","Slovenia","comment",3
2588,2006,"Commission","Slovenia","opinion",1
2589,2006,"Commission","Spain","comment",8
2590,2006,"Commission","Spain","opinion",2
2591,2006,"Commission","Sweden","comment",16
2592,2006,"Commission","Sweden","opinion",2
2593,2006,"Commission","Switzerland","comment",5
2594,2006,"Commission","United Kingdom","comment",12
2595,2006,"Commission","United Kingdom","opinion",6
2596,2006,"Czech Republic","Austria","comment",1
2597,2006,"Czech Republic","Denmark","comment",1
2598,2006,"Czech Republic","France","comment",2
2599,2006,"Czech Republic","Hungary","comment",1
2600,2006,"Czech Republic","Poland","comment",6
2601,2006,"Czech Republic","Slovakia","comment",1
2602,2006,"Denmark","Lithuania","opinion",1
2603,2006,"Denmark","Netherlands","opinion",1
2604,2006,"Estonia","France","comment",1
2605,2006,"Estonia","Lithuania","opinion",1
2606,2006,"Finland","France","comment",1
2607,2006,"Finland","Germany","comment",1
2608,2006,"France","Germany","comment",1
2609,2006,"France","Hungary","comment",1
2610,2006,"France","Italy","comment",1
2611,2006,"France","Latvia","comment",1
2612,2006,"France","Lithuania","comment",1
2613,2006,"France","Netherlands","comment",3
2614,2006,"France","Netherlands","opinion",1
2615,2006,"France","Slovakia","comment",1
2616,2006,"France","Slovenia","comment",1
2617,2006,"France","Sweden","comment",1
2618,2006,"France","Sweden","opinion",1
2619,2006,"France","United Kingdom","comment",1
2620,2006,"Germany","Austria","comment",1
2621,2006,"Germany","Austria","opinion",2
2622,2006,"Germany","Belgium","comment",1
2623,2006,"Germany","Czech Republic","comment",2
2624,2006,"Germany","Denmark","comment",3
2625,2006,"Germany","Denmark","opinion",1
2626,2006,"Germany","France","comment",3
2627,2006,"Germany","France","opinion",1
2628,2006,"Germany","Ireland","comment",1
2629,2006,"Germany","Italy","comment",1
2630,2006,"Germany","Italy","opinion",1
2631,2006,"Germany","Lithuania","comment",1
2632,2006,"Germany","Poland","comment",4
2633,2006,"Germany","Poland","opinion",3
2634,2006,"Germany","Slovakia","comment",2
2635,2006,"Germany","Spain","comment",4
2636,2006,"Germany","Sweden","comment",2
2637,2006,"Germany","United Kingdom","comment",5
2638,2006,"Hungary","Denmark","comment",1
2639,2006,"Hungary","Germany","comment",1
2640,2006,"Hungary","Italy","comment",2
2641,2006,"Hungary","Netherlands","comment",2
2642,2006,"Hungary","Poland","comment",1
2643,2006,"Hungary","Poland","opinion",1
2644,2006,"Hungary","Slovakia","comment",1
2645,2006,"Hungary","Slovakia","opinion",1
2646,2006,"Hungary","Spain","comment",2
2647,2006,"Hungary","United Kingdom","comment",1
2648,2006,"Italy","Austria","comment",2
2649,2006,"Italy","Czech Republic","comment",4
2650,2006,"Italy","France","comment",3
2651,2006,"Italy","France","opinion",1
2652,2006,"Italy","Germany","comment",1
2653,2006,"Italy","Luxembourg","comment",1
2654,2006,"Italy","Netherlands","comment",2
2655,2006,"Italy","Poland","comment",1
2656,2006,"Italy","Slovakia","opinion",1
2657,2006,"Italy","Sweden","comment",1
2658,2006,"Italy","United Kingdom","comment",5
2659,2006,"Italy","United Kingdom","opinion",4
2660,2006,"Latvia","Austria","comment",1
2661,2006,"Latvia","Czech Republic","comment",1
2662,2006,"Latvia","Germany","comment",2
2663,2006,"Luxembourg","Netherlands","opinion",1
2664,2006,"Malta","Italy","opinion",1
2665,2006,"Netherlands","Finland","comment",1
2666,2006,"Netherlands","France","comment",1
2667,2006,"Netherlands","Germany","comment",2
2668,2006,"Netherlands","Hungary","comment",1
2669,2006,"Netherlands","Portugal","comment",1
2670,2006,"Netherlands","Portugal","opinion",1
2671,2006,"Netherlands","Spain","comment",1
2672,2006,"Netherlands","Spain","opinion",1
2673,2006,"Netherlands","Sweden","comment",1
2674,2006,"Poland","Belgium","comment",1
2675,2006,"Poland","Czech Republic","comment",2
2676,2006,"Poland","Czech Republic","opinion",1
2677,2006,"Poland","Denmark","comment",1
2678,2006,"Poland","Estonia","comment",1
2679,2006,"Poland","France","comment",1
2680,2006,"Poland","Hungary","comment",1
2681,2006,"Poland","Hungary","opinion",1
2682,2006,"Poland","Netherlands","comment",1
2683,2006,"Poland","Slovakia","comment",1
2684,2006,"Poland","United Kingdom","comment",1
2685,2006,"Portugal","Finland","opinion",1
2686,2006,"Portugal","France","comment",2
2687,2006,"Slovakia","Italy","comment",1
2688,2006,"Slovakia","Netherlands","comment",1
2689,2006,"Slovakia","Poland","comment",1
2690,2006,"Slovakia","Poland","opinion",1
2691,2006,"Slovakia","Sweden","opinion",1
2692,2006,"Slovenia","Czech Republic","comment",1
2693,2006,"Slovenia","France","comment",1
2694,2006,"Slovenia","Greece","comment",1
2695,2006,"Slovenia","Netherlands","comment",1
2696,2006,"Slovenia","Slovakia","comment",1
2697,2006,"Slovenia","Spain","comment",1
2698,2006,"Spain","Czech Republic","comment",1
2699,2006,"Spain","Denmark","comment",1
2700,2006,"Spain","Denmark","opinion",1
2701,2006,"Spain","Finland","opinion",1
2702,2006,"Spain","France","comment",4
2703,2006,"Spain","Germany","opinion",1
2704,2006,"Spain","Greece","opinion",1
2705,2006,"Spain","Italy","comment",1
2706,2006,"Spain","Latvia","comment",1
2707,2006,"Spain","Luxembourg","comment",1
2708,2006,"Spain","Slovakia","comment",1
2709,2006,"Spain","Sweden","comment",2
2710,2006,"Spain","United Kingdom","comment",5
2711,2006,"Spain","United Kingdom","opinion",2
2712,2006,"Sweden","Austria","comment",1
2713,2006,"Sweden","France","comment",3
2714,2006,"United Kingdom","Austria","comment",3
2715,2006,"United Kingdom","Estonia","comment",1
2716,2006,"United Kingdom","Finland","opinion",1
2717,2006,"United Kingdom","France","opinion",1
2718,2006,"United Kingdom","Germany","comment",3
2719,2006,"United Kingdom","Germany","opinion",3
2720,2006,"United Kingdom","Italy","comment",2
2721,2006,"United Kingdom","Netherlands","comment",1
2722,2006,"United Kingdom","Netherlands","opinion",1
2723,2006,"United Kingdom","Poland","comment",1
2724,2006,"United Kingdom","Portugal","comment",1
2725,2007,"Austria","Finland","comment",2
2726,2007,"Austria","France","comment",1
2727,2007,"Austria","Germany","comment",2
2728,2007,"Austria","Germany","opinion",1
2729,2007,"Austria","Italy","opinion",1
2730,2007,"Austria","Netherlands","opinion",1
2731,2007,"Austria","Poland","comment",8
2732,2007,"Austria","Slovenia","opinion",1
2733,2007,"Belgium","France","comment",1
2734,2007,"Commission","Austria","comment",5
2735,2007,"Commission","Austria","opinion",1
2736,2007,"Commission","Belgium","comment",10
2737,2007,"Commission","Belgium","opinion",3
2738,2007,"Commission","Bulgaria","comment",1
2739,2007,"Commission","Bulgaria","opinion",1
2740,2007,"Commission","Czech Republic","comment",4
2741,2007,"Commission","Czech Republic","opinion",3
2742,2007,"Commission","Denmark","comment",4
2743,2007,"Commission","Denmark","opinion",4
2744,2007,"Commission","Estonia","comment",2
2745,2007,"Commission","Finland","comment",2
2746,2007,"Commission","France","comment",12
2747,2007,"Commission","France","opinion",10
2748,2007,"Commission","Germany","comment",27
2749,2007,"Commission","Germany","opinion",5
2750,2007,"Commission","Greece","comment",3
2751,2007,"Commission","Greece","opinion",3
2752,2007,"Commission","Hungary","comment",3
2753,2007,"Commission","Iceland","comment",2
2754,2007,"Commission","Ireland","comment",2
2755,2007,"Commission","Italy","comment",4
2756,2007,"Commission","Italy","opinion",4
2757,2007,"Commission","Latvia","comment",1
2758,2007,"Commission","Latvia","opinion",2
2759,2007,"Commission","Lithuania","comment",3
2760,2007,"Commission","Lithuania","opinion",2
2761,2007,"Commission","Luxembourg","comment",2
2762,2007,"Commission","Luxembourg","opinion",1
2763,2007,"Commission","Netherlands","comment",9
2764,2007,"Commission","Netherlands","opinion",3
2765,2007,"Commission","Norway","comment",5
2766,2007,"Commission","Poland","comment",6
2767,2007,"Commission","Poland","opinion",10
2768,2007,"Commission","Romania","comment",2
2769,2007,"Commission","Romania","opinion",3
2770,2007,"Commission","Slovakia","comment",2
2771,2007,"Commission","Slovakia","opinion",1
2772,2007,"Commission","Slovenia","comment",3
2773,2007,"Commission","Slovenia","opinion",2
2774,2007,"Commission","Spain","comment",8
2775,2007,"Commission","Spain","opinion",4
2776,2007,"Commission","Sweden","comment",13
2777,2007,"Commission","Sweden","opinion",1
2778,2007,"Commission","Switzerland","comment",3
2779,2007,"Commission","United Kingdom","comment",8
2780,2007,"Commission","United Kingdom","opinion",3
2781,2007,"Czech Republic","Finland","comment",1
2782,2007,"Czech Republic","Germany","comment",2
2783,2007,"Czech Republic","Ireland","comment",1
2784,2007,"Czech Republic","Lithuania","comment",1
2785,2007,"Czech Republic","Netherlands","comment",1
2786,2007,"Czech Republic","Poland","comment",1
2787,2007,"Czech Republic","Slovakia","comment",1
2788,2007,"Denmark","Lithuania","opinion",1
2789,2007,"Finland","Belgium","comment",1
2790,2007,"Finland","Estonia","comment",1
2791,2007,"Finland","Germany","comment",2
2792,2007,"Finland","Netherlands","comment",1
2793,2007,"France","Austria","comment",1
2794,2007,"France","Belgium","opinion",2
2795,2007,"France","Czech Republic","comment",2
2796,2007,"France","Denmark","comment",1
2797,2007,"France","Denmark","opinion",1
2798,2007,"France","Finland","opinion",1
2799,2007,"France","Germany","opinion",2
2800,2007,"France","Ireland","comment",2
2801,2007,"France","Italy","opinion",1
2802,2007,"France","Netherlands","comment",1
2803,2007,"France","Netherlands","opinion",1
2804,2007,"France","Poland","comment",1
2805,2007,"France","Slovakia","comment",1
2806,2007,"France","Slovenia","comment",2
2807,2007,"France","United Kingdom","comment",1
2808,2007,"Germany","Austria","comment",1
2809,2007,"Germany","Belgium","comment",3
2810,2007,"Germany","Czech Republic","comment",3
2811,2007,"Germany","Denmark","comment",9
2812,2007,"Germany","Estonia","comment",1
2813,2007,"Germany","Finland","comment",2
2814,2007,"Germany","Finland","opinion",1
2815,2007,"Germany","France","comment",6
2816,2007,"Germany","Hungary","opinion",1
2817,2007,"Germany","Ireland","comment",1
2818,2007,"Germany","Ireland","opinion",1
2819,2007,"Germany","Italy","opinion",1
2820,2007,"Germany","Lithuania","comment",1
2821,2007,"Germany","Netherlands","comment",1
2822,2007,"Germany","Netherlands","opinion",1
2823,2007,"Germany","Poland","comment",2
2824,2007,"Germany","Portugal","comment",1
2825,2007,"Germany","Spain","comment",5
2826,2007,"Germany","Spain","opinion",1
2827,2007,"Germany","Sweden","comment",3
2828,2007,"Germany","United Kingdom","comment",2
2829,2007,"Greece","Portugal","comment",1
2830,2007,"Hungary","Finland","comment",2
2831,2007,"Hungary","Germany","comment",2
2832,2007,"Ireland","Germany","comment",1
2833,2007,"Ireland","United Kingdom","opinion",1
2834,2007,"Italy","Austria","comment",1
2835,2007,"Italy","Belgium","comment",1
2836,2007,"Italy","Czech Republic","comment",2
2837,2007,"Italy","Denmark","comment",2
2838,2007,"Italy","Finland","comment",1
2839,2007,"Italy","Finland","opinion",1
2840,2007,"Italy","Germany","comment",4
2841,2007,"Italy","Netherlands","comment",2
2842,2007,"Italy","Netherlands","opinion",2
2843,2007,"Italy","Poland","comment",3
2844,2007,"Italy","Poland","opinion",2
2845,2007,"Italy","Spain","comment",3
2846,2007,"Italy","Sweden","comment",1
2847,2007,"Italy","United Kingdom","comment",2
2848,2007,"Latvia","Denmark","comment",2
2849,2007,"Latvia","Germany","comment",1
2850,2007,"Latvia","Lithuania","comment",1
2851,2007,"Latvia","Poland","comment",1
2852,2007,"Latvia","Sweden","comment",2
2853,2007,"Luxembourg","Germany","opinion",1
2854,2007,"Malta","France","opinion",2
2855,2007,"Malta","Italy","opinion",1
2856,2007,"Netherlands","Belgium","comment",1
2857,2007,"Netherlands","Czech Republic","comment",1
2858,2007,"Netherlands","Denmark","comment",1
2859,2007,"Netherlands","Finland","comment",2
2860,2007,"Netherlands","France","comment",2
2861,2007,"Netherlands","Poland","comment",2
2862,2007,"Netherlands","Poland","opinion",3
2863,2007,"Poland","Czech Republic","comment",1
2864,2007,"Poland","Germany","comment",2
2865,2007,"Poland","Hungary","comment",1
2866,2007,"Poland","Spain","comment",1
2867,2007,"Portugal","Poland","opinion",1
2868,2007,"Romania","Poland","comment",1
2869,2007,"Slovenia","Czech Republic","comment",1
2870,2007,"Slovenia","France","comment",1
2871,2007,"Slovenia","Ireland","comment",1
2872,2007,"Slovenia","Italy","comment",1
2873,2007,"Slovenia","Netherlands","comment",1
2874,2007,"Spain","Czech Republic","comment",3
2875,2007,"Spain","Czech Republic","opinion",1
2876,2007,"Spain","Finland","opinion",1
2877,2007,"Spain","France","comment",2
2878,2007,"Spain","Hungary","comment",1
2879,2007,"Spain","Ireland","comment",1
2880,2007,"Spain","Italy","comment",1
2881,2007,"Spain","Netherlands","comment",4
2882,2007,"Spain","Poland","comment",2
2883,2007,"Spain","Slovakia","comment",1
2884,2007,"Spain","Slovenia","comment",1
2885,2007,"Spain","Sweden","comment",2
2886,2007,"Spain","United Kingdom","comment",1
2887,2007,"Sweden","Italy","comment",1
2888,2007,"United Kingdom","Finland","comment",1
2889,2007,"United Kingdom","France","comment",3
2890,2007,"United Kingdom","France","opinion",1
2891,2007,"United Kingdom","Germany","comment",1
2892,2007,"United Kingdom","Germany","opinion",1
2893,2007,"United Kingdom","Italy","comment",3
2894,2007,"United Kingdom","Poland","comment",1
2895,2007,"United Kingdom","Poland","opinion",1
2896,2007,"United Kingdom","Romania","opinion",1
2897,2007,"United Kingdom","Slovakia","comment",1
2898,2008,"Austria","Denmark","comment",1
2899,2008,"Austria","Finland","comment",2
2900,2008,"Austria","Germany","comment",3
2901,2008,"Austria","Latvia","opinion",1
2902,2008,"Austria","Netherlands","comment",1
2903,2008,"Austria","Poland","comment",2
2904,2008,"Austria","Poland","opinion",1
2905,2008,"Austria","Romania","opinion",1
2906,2008,"Austria","Slovakia","comment",1
2907,2008,"Austria","Spain","comment",2
2908,2008,"Austria","Spain","opinion",1
2909,2008,"Austria","Sweden","comment",1
2910,2008,"Austria","United Kingdom","opinion",1
2911,2008,"Belgium","France","opinion",1
2912,2008,"Belgium","Germany","opinion",1
2913,2008,"Belgium","Spain","opinion",1
2914,2008,"Belgium","Sweden","opinion",3
2915,2008,"Commission","Austria","comment",2
2916,2008,"Commission","Austria","opinion",1
2917,2008,"Commission","Belgium","comment",6
2918,2008,"Commission","Belgium","opinion",5
2919,2008,"Commission","Bulgaria","comment",3
2920,2008,"Commission","Bulgaria","opinion",2
2921,2008,"Commission","Czech Republic","comment",7
2922,2008,"Commission","Czech Republic","opinion",5
2923,2008,"Commission","Denmark","comment",4
2924,2008,"Commission","Estonia","comment",2
2925,2008,"Commission","Estonia","opinion",1
2926,2008,"Commission","Finland","comment",4
2927,2008,"Commission","Finland","opinion",1
2928,2008,"Commission","France","comment",12
2929,2008,"Commission","France","opinion",3
2930,2008,"Commission","Germany","comment",12
2931,2008,"Commission","Germany","opinion",3
2932,2008,"Commission","Greece","comment",2
2933,2008,"Commission","Greece","opinion",4
2934,2008,"Commission","Hungary","comment",2
2935,2008,"Commission","Hungary","opinion",4
2936,2008,"Commission","Iceland","comment",1
2937,2008,"Commission","Ireland","comment",3
2938,2008,"Commission","Italy","comment",7
2939,2008,"Commission","Italy","opinion",4
2940,2008,"Commission","Latvia","comment",1
2941,2008,"Commission","Latvia","opinion",4
2942,2008,"Commission","Lithuania","comment",2
2943,2008,"Commission","Lithuania","opinion",2
2944,2008,"Commission","Luxembourg","comment",1
2945,2008,"Commission","Netherlands","comment",15
2946,2008,"Commission","Netherlands","opinion",2
2947,2008,"Commission","Norway","comment",9
2948,2008,"Commission","Poland","comment",6
2949,2008,"Commission","Poland","opinion",3
2950,2008,"Commission","Romania","comment",5
2951,2008,"Commission","Romania","opinion",2
2952,2008,"Commission","Slovakia","comment",3
2953,2008,"Commission","Slovakia","opinion",1
2954,2008,"Commission","Slovenia","comment",1
2955,2008,"Commission","Spain","comment",10
2956,2008,"Commission","Spain","opinion",1
2957,2008,"Commission","Sweden","comment",12
2958,2008,"Commission","Sweden","opinion",3
2959,2008,"Commission","United Kingdom","comment",6
2960,2008,"Commission","United Kingdom","opinion",1
2961,2008,"Czech Republic","Belgium","comment",1
2962,2008,"Czech Republic","France","comment",1
2963,2008,"Czech Republic","Italy","comment",1
2964,2008,"Czech Republic","United Kingdom","comment",2
2965,2008,"Denmark","Austria","opinion",1
2966,2008,"Denmark","Germany","opinion",1
2967,2008,"Estonia","Poland","opinion",1
2968,2008,"Finland","Denmark","opinion",1
2969,2008,"Finland","Germany","comment",1
2970,2008,"Finland","Germany","opinion",3
2971,2008,"Finland","Netherlands","opinion",2
2972,2008,"Finland","Romania","opinion",1
2973,2008,"Finland","Spain","opinion",1
2974,2008,"France","Bulgaria","opinion",2
2975,2008,"France","Czech Republic","comment",4
2976,2008,"France","Czech Republic","opinion",1
2977,2008,"France","Denmark","comment",1
2978,2008,"France","Germany","comment",1
2979,2008,"France","Germany","opinion",1
2980,2008,"France","Greece","opinion",1
2981,2008,"France","Hungary","comment",1
2982,2008,"France","Italy","opinion",1
2983,2008,"France","Latvia","comment",3
2984,2008,"France","Latvia","opinion",2
2985,2008,"France","Lithuania","comment",1
2986,2008,"France","Netherlands","opinion",1
2987,2008,"France","Poland","opinion",1
2988,2008,"France","Romania","opinion",1
2989,2008,"France","Spain","comment",2
2990,2008,"France","Spain","opinion",1
2991,2008,"France","Sweden","comment",3
2992,2008,"Germany","Austria","comment",3
2993,2008,"Germany","Belgium","comment",2
2994,2008,"Germany","Denmark","comment",4
2995,2008,"Germany","Estonia","comment",1
2996,2008,"Germany","Finland","comment",1
2997,2008,"Germany","France","comment",3
2998,2008,"Germany","France","opinion",1
2999,2008,"Germany","Italy","comment",1
3000,2008,"Germany","Lithuania","comment",1
3001,2008,"Germany","Luxembourg","comment",1
3002,2008,"Germany","Poland","comment",1
3003,2008,"Germany","Slovakia","comment",1
3004,2008,"Germany","Spain","comment",3
3005,2008,"Germany","Sweden","comment",2
3006,2008,"Germany","United Kingdom","comment",3
3007,2008,"Germany","United Kingdom","opinion",1
3008,2008,"Greece","Denmark","comment",1
3009,2008,"Greece","Finland","comment",1
3010,2008,"Greece","Netherlands","opinion",1
3011,2008,"Hungary","Czech Republic","comment",1
3012,2008,"Hungary","Germany","comment",1
3013,2008,"Hungary","Poland","comment",2
3014,2008,"Hungary","Romania","comment",1
3015,2008,"Hungary","Spain","comment",1
3016,2008,"Ireland","Germany","opinion",1
3017,2008,"Ireland","Poland","comment",1
3018,2008,"Italy","Austria","opinion",1
3019,2008,"Italy","France","comment",2
3020,2008,"Italy","Germany","opinion",1
3021,2008,"Italy","Luxembourg","comment",1
3022,2008,"Italy","Netherlands","comment",1
3023,2008,"Italy","Poland","comment",1
3024,2008,"Italy","Sweden","comment",1
3025,2008,"Latvia","Lithuania","comment",2
3026,2008,"Latvia","Netherlands","comment",1
3027,2008,"Malta","Czech Republic","comment",1
3028,2008,"Malta","Estonia","opinion",1
3029,2008,"Malta","Hungary","opinion",1
3030,2008,"Malta","Lithuania","comment",1
3031,2008,"Malta","United Kingdom","comment",1
3032,2008,"Netherlands","Germany","comment",1
3033,2008,"Netherlands","Germany","opinion",1
3034,2008,"Netherlands","Latvia","opinion",1
3035,2008,"Netherlands","Spain","comment",2
3036,2008,"Poland","Czech Republic","comment",1
3037,2008,"Poland","Germany","comment",2
3038,2008,"Poland","Germany","opinion",1
3039,2008,"Poland","Sweden","comment",1
3040,2008,"Portugal","Lithuania","comment",1
3041,2008,"Romania","Czech Republic","comment",1
3042,2008,"Romania","Italy","comment",1
3043,2008,"Romania","Poland","opinion",1
3044,2008,"Slovakia","Czech Republic","comment",1
3045,2008,"Slovakia","Poland","comment",1
3046,2008,"Slovenia","Austria","comment",1
3047,2008,"Slovenia","Czech Republic","comment",1
3048,2008,"Slovenia","Hungary","comment",1
3049,2008,"Slovenia","Italy","comment",1
3050,2008,"Slovenia","Lithuania","comment",1
3051,2008,"Slovenia","Slovakia","comment",1
3052,2008,"Slovenia","Spain","comment",1
3053,2008,"Spain","Austria","comment",1
3054,2008,"Spain","Bulgaria","comment",1
3055,2008,"Spain","Denmark","comment",1
3056,2008,"Spain","Finland","comment",2
3057,2008,"Spain","Germany","opinion",1
3058,2008,"Spain","Hungary","comment",1
3059,2008,"Spain","Italy","comment",1
3060,2008,"Spain","Latvia","comment",2
3061,2008,"Spain","Latvia","opinion",1
3062,2008,"Spain","Lithuania","comment",1
3063,2008,"Spain","Netherlands","comment",1
3064,2008,"Spain","Poland","comment",1
3065,2008,"Spain","Poland","opinion",1
3066,2008,"Spain","Slovenia","comment",1
3067,2008,"Spain","Sweden","comment",1
3068,2008,"Spain","United Kingdom","comment",4
3069,2008,"Sweden","Germany","comment",1
3070,2008,"Sweden","Netherlands","comment",2
3071,2008,"Sweden","Poland","comment",1
3072,2008,"United Kingdom","Austria","opinion",1
3073,2008,"United Kingdom","Belgium","comment",1
3074,2008,"United Kingdom","France","comment",1
3075,2008,"United Kingdom","Germany","comment",2
3076,2008,"United Kingdom","Germany","opinion",1
3077,2008,"United Kingdom","Greece","comment",1
3078,2008,"United Kingdom","Hungary","comment",1
3079,2008,"United Kingdom","Poland","comment",1
3080,2008,"United Kingdom","Slovenia","comment",1
3081,2008,"United Kingdom","Spain","comment",1
3082,2009,"Austria","Belgium","opinion",1
3083,2009,"Austria","France","comment",2
3084,2009,"Austria","Germany","comment",5
3085,2009,"Austria","Germany","opinion",3
3086,2009,"Austria","Hungary","comment",1
3087,2009,"Austria","Italy","comment",2
3088,2009,"Austria","Latvia","comment",1
3089,2009,"Austria","Spain","comment",1
3090,2009,"Austria","United Kingdom","comment",1
3091,2009,"Belgium","France","opinion",2
3092,2009,"Belgium","Greece","comment",1
3093,2009,"Belgium","Italy","comment",2
3094,2009,"Belgium","Italy","opinion",1
3095,2009,"Belgium","Slovakia","comment",1
3096,2009,"Commission","Austria","comment",5
3097,2009,"Commission","Austria","opinion",3
3098,2009,"Commission","Belgium","comment",29
3099,2009,"Commission","Belgium","opinion",8
3100,2009,"Commission","Bulgaria","comment",4
3101,2009,"Commission","Czech Republic","comment",6
3102,2009,"Commission","Czech Republic","opinion",2
3103,2009,"Commission","Denmark","comment",2
3104,2009,"Commission","Estonia","comment",4
3105,2009,"Commission","Estonia","opinion",3
